Rafale max  help,soleil_durée,Précipitations en mm,Température minimale en °C,Température maximale en °C,prix moyen au kg,Production quantité tonne(s),Date
35.3,366.0,0.0,0.0,11.1,1.9,0.5,2020-07-03
30.2,517.0,0.0,8.4,23.1,1.9,0.38666666666666666,2020-07-04
28.8,825.0,0.0,5.5,21.2,1.9,0.2733333333333333,2020-07-05
36.0,566.0,1.8,5.9,18.7,1.9,0.16,2020-07-06
28.8,897.0,0.0,6.9,25.2,1.8666666666666667,0.13333333333333333,2020-07-07
30.2,822.0,0.0,15.2,37.2,1.8333333333333333,0.10666666666666666,2020-07-08
32.4,657.0,0.0,7.0,23.0,1.8,0.08,2020-07-09
39.6,179.0,0.2,10.9,17.0,1.8,0.21,2020-07-10
23.4,125.0,0.0,4.7,18.0,1.8,0.19,2020-07-11
23.0,32.0,0.0,0.2,6.7,1.8,0.16999999999999998,2020-07-12
36.0,809.0,0.0,10.8,27.4,1.8,0.15,2020-07-13
46.8,367.0,1.0,11.3,25.0,1.8,0.125,2020-07-14
40.7,99.0,0.0,15.1,22.7,1.8,0.1,2020-07-15
36.0,12.0,0.0,15.0,20.4,1.675,0.11,2020-07-16
28.8,582.0,0.0,13.2,25.4,1.55,0.12,2020-07-17
26.3,852.0,0.0,12.5,30.2,1.5,0.14666666666666667,2020-07-18
36.0,810.0,0.0,12.7,31.7,1.45,0.17333333333333334,2020-07-19
37.4,848.0,0.0,13.7,27.6,1.4,0.2,2020-07-20
50.4,829.0,0.0,11.7,27.1,1.3,0.1,2020-07-21
46.8,809.0,0.0,11.3,27.4,1.3666666666666667,0.18333333333333332,2020-07-22
36.0,592.0,0.0,9.8,28.7,1.4333333333333331,0.26666666666666666,2020-07-23
32.4,539.0,0.0,15.1,26.9,1.5,0.35,2020-07-24
47.5,192.0,0.4,14.0,25.3,1.4333333333333331,0.2833333333333333,2020-07-25
43.2,612.0,0.0,16.2,26.5,1.3666666666666667,0.21666666666666665,2020-07-26
62.6,860.0,0.2,13.8,32.1,1.3,0.15,2020-07-27
46.8,762.0,0.0,16.7,25.9,1.5,0.08,2020-07-28
32.4,852.0,0.0,9.0,27.1,1.5,0.14,2020-07-29
32.4,853.0,0.0,11.5,33.9,1.5,0.2,2020-07-30
69.5,515.0,0.2,16.9,36.8,1.5,0.26,2020-07-31
36.4,0.0,0.0,8.9,11.4,1.4666666666666666,0.24,2020-08-01
39.6,25.0,1.4,6.2,10.8,1.4333333333333331,0.22,2020-08-02
61.2,90.0,3.6,7.0,11.0,1.4,0.2,2020-08-03
22.7,614.0,0.0,7.6,23.1,1.4333333333333331,0.2,2020-08-04
26.6,226.0,1.2,7.7,22.4,1.4666666666666666,0.2,2020-08-05
37.1,451.0,9.3,7.7,19.3,1.5,0.2,2020-08-06
36.0,761.0,0.0,9.4,29.1,1.5,0.35,2020-08-07
28.8,618.0,0.0,17.3,38.7,1.4666666666666666,0.31666666666666665,2020-08-08
18.0,311.0,0.0,9.7,26.0,1.4333333333333331,0.2833333333333333,2020-08-09
55.4,59.0,0.0,13.2,19.7,1.4,0.25,2020-08-10
32.4,11.0,0.0,12.6,15.9,1.4,0.2,2020-08-11
32.4,148.0,0.0,-0.3,5.9,1.3833333333333333,0.21666666666666667,2020-08-12
46.8,213.0,10.7,18.6,24.2,1.3666666666666667,0.2333333333333333,2020-08-13
39.6,216.0,4.2,17.4,24.2,1.35,0.25,2020-08-14
22.0,668.0,4.8,13.7,28.3,1.4,0.2,2020-08-15
43.2,303.0,0.6,16.9,25.8,1.45,0.15000000000000002,2020-08-16
54.0,276.0,0.6,15.5,24.8,1.5,0.1,2020-08-17
50.4,328.0,0.0,15.0,27.0,1.4,0.15,2020-08-18
54.4,90.0,0.6,16.4,26.0,1.1,0.08,2020-08-19
43.2,245.0,3.2,17.7,31.3,1.3,0.09,2020-08-20
61.2,456.0,0.0,19.3,28.1,1.5,0.1,2020-08-21
61.2,320.0,0.0,14.8,25.3,1.4,0.10666666666666667,2020-08-22
43.2,504.0,0.0,13.7,24.2,1.3,0.11333333333333333,2020-08-23
36.0,545.0,0.2,11.8,24.5,1.2,0.12,2020-08-24
68.4,366.0,0.0,14.6,29.1,1.6,0.09,2020-08-25
46.8,571.0,0.0,15.4,25.0,1.525,0.1,2020-08-26
58.7,306.0,0.0,10.8,26.5,1.45,0.11,2020-08-27
64.8,324.0,0.2,13.4,23.2,1.45,0.2,2020-08-28
50.4,239.0,3.0,10.9,20.4,1.3333333333333333,0.26666666666666666,2020-08-29
47.2,174.0,7.1,9.0,18.6,1.2166666666666668,0.33333333333333337,2020-08-30
28.8,468.0,0.2,10.0,21.0,1.1,0.4,2020-08-31
56.5,1.0,3.8,10.1,12.2,1.1,0.05,2020-09-01
95.8,2.0,2.2,7.1,13.4,1.025,0.275,2020-09-02
51.1,330.0,4.8,3.6,11.5,0.95,0.5,2020-09-03
46.8,754.0,0.0,7.5,25.0,1.75,0.2,2020-09-04
46.8,754.0,0.0,7.5,25.0,1.1,0.8,2020-09-04
21.6,264.0,0.6,14.3,23.8,1.3166666666666669,0.5666666666666667,2020-09-05
32.8,426.0,0.0,8.3,18.9,1.5333333333333334,0.3333333333333333,2020-09-06
57.6,865.0,0.0,12.7,32.1,1.75,0.1,2020-09-07
57.6,865.0,0.0,12.7,32.1,1.1,0.15,2020-09-07
46.8,807.0,0.0,19.5,37.1,1.1,0.4,2020-09-08
46.8,807.0,0.0,19.5,37.1,1.6,0.4,2020-09-08
36.4,360.0,0.0,17.5,28.9,1.05,0.35,2020-09-09
37.4,24.0,0.2,10.9,15.7,1.4,0.425,2020-09-10
21.6,378.0,0.8,6.6,18.6,1.05,0.5,2020-09-11
21.6,378.0,0.8,6.6,18.6,1.75,0.5,2020-09-11
25.2,17.0,0.4,-1.6,3.5,1.0666666666666669,0.4,2020-09-12
21.6,715.0,0.0,8.3,28.8,1.0833333333333337,0.30000000000000004,2020-09-13
43.2,711.0,0.0,11.5,34.5,1.1,0.2,2020-09-14
43.2,711.0,0.0,11.5,34.5,1.8,0.1,2020-09-14
32.4,698.0,0.0,18.7,33.1,1.05,0.1,2020-09-15
40.0,444.0,0.0,15.1,30.8,1.0,0.32,2020-09-16
54.0,701.0,0.0,16.9,29.0,1.4,0.21,2020-09-17
43.2,588.0,0.4,14.1,29.7,1.8,0.1,2020-09-18
43.2,588.0,0.4,14.1,29.7,1.05,0.2,2020-09-18
46.8,275.0,7.1,18.2,29.1,1.05,0.2,2020-09-19
21.6,244.0,0.0,15.3,25.5,1.05,0.2,2020-09-20
36.0,663.0,0.0,13.3,27.4,1.05,0.2,2020-09-21
39.6,594.0,0.0,6.9,25.4,1.05,0.1,2020-09-22
54.0,92.0,8.1,14.3,23.2,1.0750000000000002,0.1,2020-09-23
68.4,200.0,8.1,9.8,18.2,1.1,0.1,2020-09-24
68.4,200.0,8.1,9.8,18.2,1.65,0.1,2020-09-24
84.2,283.0,2.8,8.1,14.9,1.7,0.1,2020-09-25
84.2,283.0,2.8,8.1,14.9,1.1,0.1,2020-09-25
47.2,433.0,2.2,6.9,15.5,1.0666666666666669,0.08333333333333334,2020-09-26
72.4,0.0,1.6,9.5,12.4,1.0333333333333334,0.06666666666666668,2020-09-27
40.7,145.0,0.4,11.7,18.1,1.0,0.05,2020-09-28
40.7,145.0,0.4,11.7,18.1,1.4,0.05,2020-09-28
32.4,100.0,0.0,10.2,21.0,1.8,0.1,2020-09-29
28.8,79.0,7.1,14.1,19.2,1.75,0.1,2020-09-30
58.7,18.0,0.0,3.8,8.3,1.7,0.1,2020-10-01
58.7,18.0,0.0,3.8,8.3,1.05,0.1,2020-10-01
97.6,224.0,5.1,7.5,12.6,1.05,0.1,2020-10-02
97.6,224.0,5.1,7.5,12.6,1.6,0.1,2020-10-02
50.8,0.0,0.4,6.5,13.8,1.05,0.15,2020-10-03
50.4,757.0,0.0,7.1,25.9,1.05,0.2,2020-10-04
60.1,127.0,23.4,14.1,22.6,1.05,0.25,2020-10-05
43.2,457.0,0.2,5.9,19.9,1.05,0.2375,2020-10-06
40.0,342.0,0.0,15.1,23.2,1.05,0.225,2020-10-07
25.2,677.0,0.0,17.8,35.5,1.05,0.2125,2020-10-08
36.0,484.0,0.0,14.3,27.9,1.05,0.2,2020-10-09
36.0,484.0,0.0,14.3,27.9,1.75,0.2,2020-10-09
33.8,427.0,0.2,7.1,15.2,1.7416666666666667,0.17500000000000002,2020-10-10
25.2,62.0,0.4,11.3,14.6,1.7333333333333334,0.15,2020-10-11
33.8,30.0,9.9,2.2,7.9,1.725,0.125,2020-10-12
33.1,42.0,1.8,8.2,13.2,1.7166666666666666,0.1,2020-10-13
46.8,134.0,0.2,5.8,13.1,1.7083333333333333,0.07499999999999997,2020-10-14
51.1,41.0,0.0,4.9,11.1,1.7,0.05,2020-10-15
36.0,0.0,0.0,7.2,12.2,1.6,0.25,2020-10-16
36.0,0.0,0.0,7.2,12.2,1.1,0.25,2020-10-16
21.6,0.0,0.0,8.0,12.2,1.0964285714285715,0.2392857142857143,2020-10-17
13.3,508.0,0.0,0.8,14.9,1.092857142857143,0.22857142857142854,2020-10-18
39.6,412.0,0.8,4.2,14.9,1.0892857142857144,0.2178571428571429,2020-10-19
40.3,0.0,5.8,9.5,16.0,1.085714285714286,0.20714285714285716,2020-10-20
80.6,191.0,0.8,13.2,21.4,1.0821428571428573,0.19642857142857145,2020-10-21
36.7,266.0,3.6,12.5,19.8,1.0785714285714287,0.18571428571428567,2020-10-22
33.5,130.0,0.0,14.0,18.0,1.0750000000000002,0.175,2020-10-23
61.2,0.0,1.0,11.5,15.2,1.0714285714285714,0.16428571428571428,2020-10-24
57.6,0.0,8.0,10.3,12.1,1.0678571428571428,0.15357142857142858,2020-10-25
50.4,437.0,0.8,6.7,14.2,1.0642857142857145,0.14285714285714285,2020-10-26
65.9,6.0,3.6,6.1,13.3,1.0607142857142855,0.13214285714285715,2020-10-27
57.6,102.0,0.0,9.6,14.2,1.0571428571428572,0.12142857142857146,2020-10-28
41.4,18.0,0.4,10.8,15.4,1.0535714285714286,0.11071428571428572,2020-10-29
40.7,0.0,0.0,12.6,15.9,1.05,0.1,2020-10-30
40.7,0.0,0.0,12.6,15.9,1.8,0.1,2020-10-30
50.8,217.0,2.2,6.1,19.2,1.6833333333333331,0.1,2020-10-31
28.8,260.0,0.0,1.9,8.8,1.5666666666666669,0.1,2020-11-01
72.0,292.0,0.8,5.2,10.3,1.4500000000000002,0.1,2020-11-02
57.6,193.0,1.2,11.5,17.2,1.3333333333333337,0.1,2020-11-03
23.0,684.0,0.0,8.1,25.3,1.2166666666666668,0.1,2020-11-04
72.0,348.0,5.3,5.8,12.8,1.1,0.1,2020-11-05
72.0,348.0,5.3,5.8,12.8,1.8,0.1,2020-11-05
39.6,217.0,2.0,9.5,20.7,1.1,0.1,2020-11-06
39.6,217.0,2.0,9.5,20.7,1.8,0.1,2020-11-06
36.7,874.0,0.0,7.2,24.5,1.153846153846154,0.09615384615384616,2020-11-07
61.6,359.0,0.0,19.0,34.4,1.2076923076923078,0.09230769230769233,2020-11-08
29.5,552.0,0.0,14.1,28.2,1.2615384615384615,0.08846153846153848,2020-11-09
46.8,272.0,0.2,4.5,15.5,1.3153846153846154,0.08461538461538462,2020-11-10
32.4,29.0,0.0,7.7,12.7,1.3692307692307693,0.08076923076923077,2020-11-11
44.3,23.0,4.8,5.2,11.7,1.4230769230769231,0.07692307692307693,2020-11-12
40.7,76.0,1.2,7.9,15.7,1.4769230769230768,0.07307692307692308,2020-11-13
46.8,443.0,0.0,9.1,18.0,1.5307692307692309,0.06923076923076922,2020-11-14
64.8,11.0,4.0,11.5,15.5,1.5846153846153848,0.06538461538461539,2020-11-15
54.0,94.0,0.0,8.4,13.2,1.6384615384615384,0.061538461538461535,2020-11-16
23.0,95.0,0.2,7.0,14.4,1.6923076923076923,0.0576923076923077,2020-11-17
43.2,478.0,1.0,3.6,16.9,1.7461538461538462,0.05384615384615385,2020-11-18
61.2,352.0,0.0,5.8,11.5,1.8,0.05,2020-11-19
26.3,297.0,0.0,-0.1,10.6,1.5,0.1,2020-11-20
15.8,470.0,0.0,-0.5,9.6,1.5,0.1,2020-11-21
12.2,264.0,0.0,-0.4,11.7,1.5,0.1,2020-11-22
18.0,166.0,0.0,2.3,11.9,1.5,0.1,2020-11-23
26.3,364.0,0.0,0.7,11.6,1.5,0.1,2020-11-24
33.5,322.0,0.0,5.6,14.3,1.5,0.1,2020-11-25
26.3,421.0,0.0,0.0,13.3,1.5,0.1,2020-11-26
18.0,472.0,0.0,4.5,15.6,1.5,0.1,2020-11-27
28.8,469.0,0.0,1.4,12.2,1.5,0.1,2020-11-28
40.0,108.0,0.0,-0.1,3.6,1.5,0.1,2020-11-29
28.8,402.0,0.4,-2.0,6.7,1.5,0.1,2020-11-30
46.8,30.0,0.2,2.0,7.8,1.5,0.1,2020-12-01
46.8,350.0,0.0,2.2,10.8,1.5,0.1,2020-12-02
68.8,243.0,0.0,8.9,12.7,1.5,0.1,2020-12-03
40.7,708.0,0.0,8.7,25.3,1.5,0.1,2020-12-04
46.8,606.0,0.0,3.3,13.5,1.5,0.10050251256281408,2020-12-05
51.1,234.0,3.4,13.0,20.9,1.5,0.10100502512562816,2020-12-06
40.0,866.0,0.0,8.6,26.0,1.5,0.1015075376884422,2020-12-07
46.8,540.0,5.0,18.8,34.6,1.5,0.10201005025125627,2020-12-08
32.4,718.0,0.0,10.4,25.0,1.5,0.10251256281407037,2020-12-09
25.2,77.0,1.2,2.7,13.4,1.5,0.10301507537688442,2020-12-10
43.2,500.0,0.2,7.8,14.3,1.5,0.1035175879396985,2020-12-11
50.4,12.0,0.2,4.2,10.0,1.5,0.10402010050251256,2020-12-12
44.3,10.0,0.4,2.3,10.4,1.5,0.10452261306532663,2020-12-13
39.6,24.0,6.2,8.1,12.5,1.5,0.1050251256281407,2020-12-14
26.3,62.0,0.4,7.6,11.4,1.5,0.1055276381909548,2020-12-15
32.4,150.0,2.2,3.0,10.4,1.5,0.10603015075376886,2020-12-16
39.6,112.0,0.2,7.2,11.4,1.5,0.10653266331658293,2020-12-17
33.1,317.0,0.0,3.5,12.3,1.5,0.10703517587939698,2020-12-18
43.2,17.0,0.4,5.8,11.5,1.5,0.10753768844221108,2020-12-19
33.1,353.0,3.0,7.8,11.3,1.5,0.10804020100502514,2020-12-20
57.6,0.0,7.9,7.7,13.4,1.5,0.1085427135678392,2020-12-21
55.4,13.0,2.6,12.8,15.1,1.5,0.10904522613065327,2020-12-22
79.2,11.0,2.4,10.0,13.3,1.5,0.10954773869346733,2020-12-23
83.9,4.0,1.6,3.6,8.1,1.5,0.1100502512562814,2020-12-24
46.8,149.0,0.2,1.5,6.1,1.5,0.11055276381909547,2020-12-25
60.5,153.0,0.0,-2.6,5.5,1.5,0.11105527638190957,2020-12-26
86.4,0.0,16.1,2.8,6.5,1.5,0.11155778894472362,2020-12-27
68.8,100.0,4.8,2.6,4.8,1.5,0.1120603015075377,2020-12-28
39.6,5.0,0.0,2.1,5.0,1.5,0.11256281407035176,2020-12-29
41.8,52.0,2.6,0.1,6.1,1.5,0.11306532663316585,2020-12-30
43.2,18.0,0.0,0.2,6.1,1.5,0.1135678391959799,2020-12-31
18.0,228.0,0.0,-3.6,2.1,1.5,0.11407035175879394,2021-01-01
36.0,32.0,1.6,8.4,11.8,1.5,0.11457286432160806,2021-01-02
32.8,617.0,0.0,-0.3,15.1,1.5,0.11507537688442213,2021-01-03
41.0,726.0,0.0,6.8,25.0,1.5,0.11557788944723618,2021-01-04
33.8,156.0,0.0,6.4,12.4,1.5,0.11608040201005028,2021-01-05
36.7,792.0,0.0,7.9,28.4,1.5,0.11658291457286432,2021-01-06
25.2,491.0,0.2,9.2,24.2,1.5,0.1170854271356784,2021-01-07
39.6,215.0,0.0,13.1,22.9,1.5,0.11758793969849247,2021-01-08
57.6,600.0,0.0,12.7,25.1,1.5,0.11809045226130654,2021-01-09
44.3,183.0,1.8,7.0,17.9,1.5,0.1185929648241206,2021-01-10
55.4,414.0,3.0,8.2,14.1,1.5,0.11909547738693467,2021-01-11
57.6,155.0,3.0,5.6,11.7,1.5,0.11959798994974875,2021-01-12
46.8,0.0,1.8,6.4,10.2,1.5,0.12010050251256282,2021-01-13
64.8,15.0,0.4,7.4,10.5,1.5,0.1206030150753769,2021-01-14
61.2,34.0,0.0,1.8,3.2,1.5,0.12110552763819095,2021-01-15
39.6,0.0,5.0,-3.8,4.7,1.5,0.12160804020100505,2021-01-16
46.8,295.0,0.4,1.6,8.0,1.5,0.1221105527638191,2021-01-17
32.4,93.0,0.0,-1.7,7.0,1.5,0.12261306532663314,2021-01-18
46.8,423.0,0.0,3.2,8.3,1.5,0.12311557788944726,2021-01-19
85.0,154.0,2.4,5.3,12.8,1.5,0.12361809045226133,2021-01-20
90.0,11.0,26.6,5.8,10.6,1.5,0.12412060301507538,2021-01-21
64.8,106.0,0.8,2.4,6.6,1.5,0.12462311557788945,2021-01-22
55.1,116.0,4.2,1.9,6.5,1.5,0.12512562814070352,2021-01-23
48.2,10.0,2.6,-3.3,3.4,1.5,0.1256281407035176,2021-01-24
46.8,335.0,0.0,-0.4,5.1,1.5,0.12613065326633166,2021-01-25
32.4,69.0,1.6,-3.4,2.9,1.5,0.12663316582914574,2021-01-26
39.6,0.0,2.6,1.8,10.7,1.5,0.1271356783919598,2021-01-27
54.7,25.0,4.0,8.0,13.8,1.5,0.12763819095477388,2021-01-28
72.0,132.0,4.6,6.0,12.7,1.5,0.12814070351758794,2021-01-29
47.2,96.0,0.4,6.3,12.4,1.5,0.12864321608040202,2021-01-30
40.3,37.0,6.4,7.8,11.0,1.5,0.12914572864321608,2021-01-31
18.0,360.0,0.2,-2.2,4.0,1.5,0.12964824120603016,2021-02-01
62.6,110.0,2.8,5.4,15.6,1.5,0.13015075376884422,2021-02-02
21.6,512.0,0.0,0.6,18.6,1.5,0.1306532663316583,2021-02-03
54.0,685.0,0.0,8.1,15.8,1.5,0.1311557788944724,2021-02-04
25.2,510.0,0.0,0.6,14.9,1.5,0.13165829145728644,2021-02-05
39.6,333.0,0.6,15.7,23.2,1.5,0.1321608040201005,2021-02-06
32.4,524.0,0.0,13.1,27.2,1.5,0.13266331658291458,2021-02-07
48.2,204.0,0.0,14.5,23.3,1.5,0.13316582914572864,2021-02-08
43.9,753.0,0.0,11.0,26.5,1.5,0.13366834170854272,2021-02-09
79.9,69.0,12.5,11.6,17.4,1.5,0.13417085427135678,2021-02-10
38.5,146.0,12.1,7.3,12.0,1.5,0.13467336683417086,2021-02-11
41.0,183.0,0.0,0.8,6.2,1.5,0.13517587939698494,2021-02-12
36.4,532.0,0.0,-9.7,-2.4,1.5,0.135678391959799,2021-02-13
30.6,331.0,0.2,-10.2,3.5,1.5,0.13618090452261308,2021-02-14
40.7,52.0,0.2,0.8,11.4,1.5,0.13668341708542714,2021-02-15
50.4,226.0,0.2,3.6,12.7,1.5,0.13718592964824122,2021-02-16
50.4,233.0,0.0,7.7,13.0,1.5,0.13768844221105528,2021-02-17
50.4,45.0,4.0,6.5,11.3,1.5,0.13819095477386936,2021-02-18
37.4,366.0,0.0,5.0,15.7,1.5,0.13869346733668342,2021-02-19
44.3,374.0,0.0,7.6,19.6,1.5,0.1391959798994975,2021-02-20
33.1,393.0,0.0,5.7,19.0,1.5,0.13969849246231156,2021-02-21
39.6,0.0,0.2,8.0,16.2,1.5,0.14020100502512564,2021-02-22
51.5,406.0,0.0,9.5,18.3,1.5,0.1407035175879397,2021-02-23
36.0,600.0,0.0,7.9,19.6,1.5,0.14120603015075378,2021-02-24
33.1,391.0,0.2,7.1,16.0,1.5,0.14170854271356784,2021-02-25
43.2,310.0,0.2,7.2,13.1,1.5,0.14221105527638192,2021-02-26
51.5,610.0,0.0,1.2,10.9,1.5,0.14271356783919598,2021-02-27
43.2,613.0,0.0,0.2,10.1,1.5,0.14321608040201006,2021-02-28
25.2,0.0,2.0,0.4,3.2,1.5,0.14371859296482414,2021-03-01
79.2,109.0,1.6,9.1,13.6,1.5,0.1442211055276382,2021-03-02
29.9,364.0,0.0,5.6,17.0,1.5,0.14472361809045226,2021-03-03
61.2,462.0,0.0,3.2,11.4,1.5,0.14522613065326634,2021-03-04
54.4,677.0,0.0,0.5,18.3,1.5,0.14572864321608042,2021-03-05
40.3,480.0,13.1,16.6,28.1,1.5,0.14623115577889448,2021-03-06
32.4,187.0,0.0,17.1,23.4,1.5,0.14673366834170856,2021-03-07
36.7,239.0,0.2,13.6,19.2,1.5,0.14723618090452262,2021-03-08
22.0,210.0,0.0,13.5,27.5,1.5,0.1477386934673367,2021-03-09
64.8,39.0,2.6,12.7,16.9,1.5,0.14824120603015076,2021-03-10
43.9,184.0,1.8,5.6,11.7,1.5,0.14874371859296484,2021-03-11
59.0,0.0,8.8,-2.8,11.6,1.5,0.1492462311557789,2021-03-12
76.0,113.0,4.8,5.6,12.0,1.5,0.14974874371859298,2021-03-13
61.2,385.0,1.2,1.9,11.2,1.5,0.15025125628140704,2021-03-14
54.4,178.0,0.2,5.1,12.8,1.5,0.15075376884422112,2021-03-15
56.5,104.0,0.8,1.7,10.9,1.5,0.15125628140703518,2021-03-16
57.6,66.0,0.0,5.0,10.1,1.5,0.15175879396984926,2021-03-17
51.8,26.0,1.0,1.7,8.2,1.5,0.15226130653266334,2021-03-18
64.8,259.0,0.0,3.6,9.0,1.5,0.1527638190954774,2021-03-19
46.8,573.0,0.0,-0.8,9.6,1.5,0.15326633165829145,2021-03-20
36.0,119.0,0.0,-0.8,11.7,1.5,0.15376884422110554,2021-03-21
39.6,305.0,0.0,2.5,8.7,1.5,0.15427135678391962,2021-03-22
28.8,695.0,0.0,-2.1,14.8,1.5,0.15477386934673368,2021-03-23
36.0,698.0,0.0,-1.0,17.6,1.5,0.15527638190954773,2021-03-24
32.8,221.0,0.0,4.3,14.7,1.5,0.15577889447236182,2021-03-25
62.3,353.0,2.2,3.5,15.8,1.5,0.1562814070351759,2021-03-26
43.6,379.0,0.0,1.9,13.0,1.5,0.15678391959798996,2021-03-27
36.0,712.0,0.0,1.1,17.0,1.5,0.15728643216080404,2021-03-28
21.6,716.0,0.0,1.7,23.7,1.5,0.1577889447236181,2021-03-29
15.1,720.0,0.0,3.8,25.4,1.5,0.15829145728643218,2021-03-30
25.2,699.0,0.0,5.0,25.2,1.5,0.15879396984924626,2021-03-31
26.6,0.0,0.4,0.2,2.3,1.5,0.15929648241206032,2021-04-01
23.0,113.0,0.6,4.2,12.3,1.5,0.15979899497487438,2021-04-02
33.5,155.0,0.0,4.9,12.3,1.5,0.16030150753768846,2021-04-03
36.0,736.0,0.0,0.2,14.5,1.5,0.16080402010050251,2021-04-04
62.3,54.0,5.6,8.4,11.8,1.5,0.1613065326633166,2021-04-05
54.0,93.0,7.6,15.6,21.0,1.5,0.16180904522613065,2021-04-06
61.9,184.0,6.4,15.3,22.4,1.5,0.16231155778894474,2021-04-07
25.9,0.0,4.8,11.5,17.4,1.5,0.16281407035175882,2021-04-08
37.4,240.0,11.4,16.7,28.1,1.5,0.16331658291457288,2021-04-09
37.4,399.0,0.2,7.6,19.0,1.5,0.16381909547738693,2021-04-10
37.4,180.0,1.6,0.6,11.1,1.5,0.16432160804020102,2021-04-11
62.3,102.0,2.6,4.3,11.5,1.5,0.1648241206030151,2021-04-12
43.2,708.0,0.0,0.5,11.5,1.5,0.16532663316582916,2021-04-13
46.8,600.0,0.0,-2.0,12.1,1.5,0.1658291457286432,2021-04-14
54.0,586.0,0.0,-1.3,11.2,1.5,0.1663316582914573,2021-04-15
46.8,330.0,0.0,-1.4,11.0,1.5,0.16683417085427138,2021-04-16
47.2,456.0,0.0,4.7,14.2,1.5,0.16733668341708546,2021-04-17
28.8,460.0,0.0,-0.4,14.6,1.5,0.1678391959798995,2021-04-18
22.3,748.0,0.0,-0.6,17.5,1.5,0.16834170854271358,2021-04-19
41.0,390.0,1.0,4.6,17.8,1.5,0.16884422110552766,2021-04-20
39.6,696.0,0.0,2.9,19.8,1.5,0.16934673366834171,2021-04-21
50.4,792.0,0.0,5.2,19.3,1.5,0.1698492462311558,2021-04-22
48.2,796.0,0.0,1.8,20.1,1.5,0.17035175879396985,2021-04-23
43.2,766.0,0.0,2.1,21.4,1.5,0.17085427135678394,2021-04-24
58.0,780.0,0.0,5.7,19.5,1.5,0.17135678391959802,2021-04-25
54.4,642.0,0.0,4.9,19.0,1.5,0.17185929648241208,2021-04-26
43.2,803.0,0.0,1.9,19.4,1.5,0.17236180904522613,2021-04-27
44.6,240.0,0.0,1.1,18.8,1.5,0.17286432160804022,2021-04-28
32.4,306.0,0.0,2.7,14.4,1.5,0.1733668341708543,2021-04-29
73.4,256.0,6.7,5.4,14.3,1.5,0.17386934673366836,2021-04-30
28.8,0.0,0.0,1.6,2.3,1.5,0.1743718592964824,2021-05-01
18.0,59.0,9.1,7.1,11.8,1.5,0.1748743718592965,2021-05-02
43.2,36.0,0.0,4.4,6.4,1.5,0.17537688442211058,2021-05-03
47.2,258.0,0.0,-1.2,11.3,1.5,0.17587939698492466,2021-05-04
57.6,529.0,1.6,2.9,14.4,1.5,0.1763819095477387,2021-05-05
29.5,570.0,0.2,11.5,22.0,1.5,0.17688442211055275,2021-05-06
50.4,114.0,2.6,14.8,21.9,1.5,0.17738693467336686,2021-05-07
48.2,203.0,5.5,15.0,23.0,1.5,0.17788944723618091,2021-05-08
22.0,492.0,0.0,13.8,29.5,1.5,0.17839195979899494,2021-05-09
68.4,205.0,8.1,11.3,17.1,1.5,0.17889447236180905,2021-05-10
37.4,120.0,0.0,4.4,10.5,1.5,0.17939698492462314,2021-05-11
50.4,36.0,3.8,1.5,6.4,1.5,0.1798994974874372,2021-05-12
50.4,198.0,0.4,6.5,14.6,1.5,0.18040201005025128,2021-05-13
54.0,202.0,4.2,6.8,15.2,1.5,0.18090452261306533,2021-05-14
58.3,245.0,0.2,8.6,16.4,1.5,0.18140703517587944,2021-05-15
72.0,312.0,7.0,9.2,17.5,1.5,0.1819095477386935,2021-05-16
68.4,266.0,3.4,9.9,17.0,1.5,0.1824120603015076,2021-05-17
36.7,390.0,0.0,7.5,17.2,1.5,0.1829145728643216,2021-05-18
54.0,444.0,4.6,7.7,15.9,1.5,0.1834170854271357,2021-05-19
50.4,325.0,0.0,2.9,17.6,1.5,0.18391959798994975,2021-05-20
64.8,480.0,0.0,10.5,18.4,1.5,0.18442211055276386,2021-05-21
64.8,558.0,1.0,8.0,16.9,1.5,0.1849246231155779,2021-05-22
61.2,544.0,2.6,6.3,18.4,1.5,0.185427135678392,2021-05-23
75.6,312.0,4.2,7.6,15.1,1.5,0.18592964824120609,2021-05-24
55.1,518.0,0.4,5.4,16.5,1.5,0.1864321608040201,2021-05-25
55.4,0.0,6.6,9.8,12.2,1.5,0.18693467336683414,2021-05-26
26.6,552.0,0.0,10.0,19.7,1.5,0.18743718592964825,2021-05-27
39.6,817.0,0.0,6.0,21.6,1.5,0.18793969849246234,2021-05-28
50.4,702.0,0.2,9.2,22.3,1.5,0.1884422110552764,2021-05-29
44.6,825.0,0.0,9.2,22.8,1.5,0.18894472361809045,2021-05-30
46.8,891.0,0.0,7.9,23.4,1.5,0.18944723618090453,2021-05-31
32.4,0.0,0.0,1.5,3.1,1.5,0.18994974874371864,2021-06-01
35.3,0.0,14.9,7.3,7.9,1.5,0.19045226130653267,2021-06-02
61.2,634.0,0.0,-1.9,9.1,1.5,0.19095477386934676,2021-06-03
48.2,401.0,0.0,-5.4,8.0,1.5,0.1914572864321608,2021-06-04
80.6,132.0,23.4,6.2,15.8,1.5,0.1919597989949749,2021-06-05
28.8,634.0,0.0,9.1,22.7,1.5,0.19246231155778895,2021-06-06
